0,-4,0.68,-1.74,-4.92,-6.11,-0.95,-2.15
4,0,3.88,1.23,-1.42,-3.14,2.21,1.17
-0.68,-3.88,0,-2.07,-4.67,-6.06,-1.49,-2.64
1.74,-1.23,2.07,0,-2.23,-3.7,0.77,-0.2
4.92,1.42,4.67,2.23,0,-1.68,3.24,2.37
6.11,3.14,6.06,3.7,1.68,0,5.05,4.27
0.95,-2.21,1.49,-0.77,-3.24,-5.05,0,-1.19
2.15,-1.17,2.64,0.2,-2.37,-4.27,1.19,0
