0,0.95,0.49,0.54,1.31,0.9,0.34,0.57
0.95,0,1.26,0.48,0.18,0.01,0.6,0.41
0.49,1.26,0,0.92,1.55,1.21,0.77,0.98
0.54,0.48,0.92,0,0.75,0.46,0.15,0.07
1.31,0.18,1.55,0.75,0,0.16,0.85,0.65
0.9,0.01,1.21,0.46,0.16,0,0.59,0.41
0.34,0.6,0.77,0.15,0.85,0.59,0,0.21
0.57,0.41,0.98,0.07,0.65,0.41,0.21,0
