0,0.92,0.18,0.62,1.87,2.43,0.16,0.56
0.92,0,0.7,0.36,0.58,1.5,1.01,0.4
0.18,0.7,0,0.39,1.46,2.18,0.32,0.35
0.62,0.36,0.39,0,1.13,1.92,0.71,0.04
1.87,0.58,1.46,1.13,0,1.19,1.72,1.09
2.43,1.5,2.18,1.92,1.19,0,2.53,2.06
0.16,1.01,0.32,0.71,1.72,2.53,0,0.68
0.56,0.4,0.35,0.04,1.09,2.06,0.68,0
