0,-2.59,0.65,-1.62,-4.35,-4.58,-0.11,-1.81
2.59,0,2.95,1.18,-0.96,-2.06,2.75,1.35
-0.65,-2.95,0,-2.04,-4.37,-4.87,-0.79,-2.41
1.62,-1.18,2.04,0,-2.53,-3.28,1.53,-0.06
4.35,0.96,4.37,2.53,0,-1.32,4.18,2.7
4.58,2.06,4.87,3.28,1.32,0,5.18,3.97
0.11,-2.75,0.79,-1.53,-4.18,-5.18,0,-1.9
1.81,-1.35,2.41,0.06,-2.7,-3.97,1.9,0
