-3.174,17,0.006,0.715,18
2.615,18,0.018,0.574,19
-2.899,19,0.009,0.622,20
0.282,17,0.781,0.064,18
3.686,15,0.002,0.875,16
5.366,18,0,1.179,19
-0.911,32,0.369,0.155,33
0.762,34,0.452,0.126,35
