1,0.059,0.019,0.375,0.008,0.017,0.542,0.241
0.059,1,0,0.47,0.339,0.394,0.281,0.575
0.019,0,1,0.007,0,0,0.007,0.001
0.375,0.47,0.007,1,0.139,0.165,0.778,0.829
0.008,0.339,0,0.139,1,0.968,0.062,0.154
0.017,0.394,0,0.165,0.968,1,0.067,0.165
0.542,0.281,0.007,0.778,0.062,0.067,1,0.554
0.241,0.575,0.001,0.829,0.154,0.165,0.554,1
