0,1.96,0.32,0.94,2.32,3.55,0.34,0.95
1.96,0,1.21,0.56,0.79,2.2,1.11,0.52
0.32,1.21,0,0.53,1.68,2.87,0.03,0.58
0.94,0.56,0.53,0,1.12,2.33,0.5,0.03
2.32,0.79,1.68,1.12,0,1.29,1.64,1.13
3.55,2.2,2.87,2.33,1.29,0,2.88,2.42
0.34,1.11,0.03,0.5,1.64,2.88,0,0.54
0.95,0.52,0.58,0.03,1.13,2.42,0.54,0
