0,0.95,0.76,0.5,1.33,0.93,0.32,0.51
0.95,0,1.56,0.45,0.3,0.16,0.57,0.33
0.76,1.56,0,1.17,1.9,1.46,1,1.14
0.5,0.45,1.17,0,0.78,0.53,0.14,0.08
1.33,0.3,1.9,0.78,0,0.09,0.89,0.61
0.93,0.16,1.46,0.53,0.09,0,0.67,0.45
0.32,0.57,1,0.14,0.89,0.67,0,0.21
0.51,0.33,1.14,0.08,0.61,0.45,0.21,0
