-2.49,17,0.023,0.561,18
2.518,18,0.021,0.553,19
-2.85,19,0.01,0.612,20
0.463,17,0.649,0.104,18
4.309,15,0.001,1.022,16
4.734,18,0,1.04,19
-1.709,32,0.097,0.29,33
0.918,34,0.365,0.152,35
