0,-3.87,-0.72,-2.27,-5.88,-7.87,-0.19,-2.42
3.87,0,2.79,1.34,-1.97,-5.07,3.82,1.5
0.72,-2.79,0,-1.4,-4.53,-7.1,0.59,-1.57
2.27,-1.34,1.4,0,-3.16,-5.87,2.2,0.02
5.88,1.97,4.53,3.16,0,-3.38,5.74,3.45
7.87,5.07,7.1,5.87,3.38,0,9.04,7.14
0.19,-3.82,-0.59,-2.2,-5.74,-9.04,0,-2.57
2.42,-1.5,1.57,-0.02,-3.45,-7.14,2.57,0
