34,35,36,34,32,35,49,51
35,36,37,35,33,36,50,52
36,37,38,36,34,37,51,53
34,35,36,34,32,35,49,51
32,33,34,32,30,33,47,49
35,36,37,35,33,36,50,52
49,50,51,49,47,50,64,66
51,52,53,51,49,52,66,68
