1,0,0.326,0.007,0,0,0.243,0.002
0,1,0,0.089,0.023,0,0,0.072
0.326,0,1,0.102,0,0,0.901,0.04
0.007,0.089,0.102,1,0.002,0,0.089,0.917
0,0.023,0,0.002,1,0,0,0
0,0,0,0,0,1,0,0
0.243,0,0.901,0.089,0,0,1,0.027
0.002,0.072,0.04,0.917,0,0,0.027,1
