1,0.006,0.134,0.107,0,0.008,0.241,0.051
0.006,1,0,0.147,0.588,0.965,0.038,0.149
0.134,0,1,0.006,0,0,0.008,0.001
0.107,0.147,0.006,1,0.032,0.158,0.613,0.804
0,0.588,0,0.032,1,0.643,0.007,0.035
0.008,0.965,0,0.158,0.643,1,0.041,0.15
0.241,0.038,0.008,0.613,0.007,0.041,1,0.381
0.051,0.149,0.001,0.804,0.035,0.15,0.381,1
