0,1.12,0.23,0.6,1.69,1.69,0.16,0.61
1.12,0,1.19,0.46,0.45,0.83,0.87,0.39
0.23,1.19,0,0.73,1.66,1.75,0.36,0.77
0.6,0.46,0.73,0,0.92,1.18,0.4,0.05
1.69,0.45,1.66,0.92,0,0.49,1.35,0.83
1.69,0.83,1.75,1.18,0.49,0,1.61,1.2
0.16,0.87,0.36,0.4,1.35,1.61,0,0.44
0.61,0.39,0.77,0.05,0.83,1.2,0.44,0
