0,0.83,0.21,0.53,1.46,1.47,0.03,0.52
0.83,0,0.93,0.38,0.32,0.66,0.78,0.38
0.21,0.93,0,0.65,1.43,1.53,0.22,0.67
0.53,0.38,0.65,0,0.85,1.06,0.44,0.02
1.46,0.32,1.43,0.85,0,0.44,1.25,0.8
1.47,0.66,1.53,1.06,0.44,0,1.47,1.11
0.03,0.78,0.22,0.44,1.25,1.47,0,0.45
0.52,0.38,0.67,0.02,0.8,1.11,0.45,0
