0,1.29,0.22,0.57,1.65,1.97,0.27,0.61
1.29,0,1.22,0.4,0.47,1,0.63,0.33
0.22,1.22,0,0.66,1.53,1.9,0.42,0.73
0.57,0.4,0.66,0,0.75,1.19,0.22,0.06
1.65,0.47,1.53,0.75,0,0.56,0.97,0.7
1.97,1,1.9,1.19,0.56,0,1.43,1.2
0.27,0.63,0.42,0.22,0.97,1.43,0,0.28
0.61,0.33,0.73,0.06,0.7,1.2,0.28,0
