1,0.001,0.468,0.073,0,0,0.576,0.037
0.001,1,0.001,0.162,0.188,0.013,0.003,0.166
0.468,0.001,1,0.027,0,0,0.202,0.008
0.073,0.162,0.027,1,0.01,0.001,0.173,0.856
0,0.188,0,0.01,1,0.146,0,0.008
0,0.013,0,0.001,0.146,1,0,0
0.576,0.003,0.202,0.173,0,0,1,0.071
0.037,0.166,0.008,0.856,0.008,0,0.071,1
