0,-2.94,1.53,-1.66,-3.9,-2.8,-1.19,-1.99
2.94,0,4.01,1.48,-0.55,-0.04,2.13,1.46
-1.53,-4.01,0,-2.9,-4.74,-3.86,-2.76,-3.55
1.66,-1.48,2.9,0,-2.24,-1.44,0.51,-0.25
3.9,0.55,4.74,2.24,0,0.47,2.84,2.17
2.8,0.04,3.86,1.44,-0.47,0,2.1,1.46
1.19,-2.13,2.76,-0.51,-2.84,-2.1,0,-0.88
1.99,-1.46,3.55,0.25,-2.17,-1.46,0.88,0
