1,0.014,0.522,0.115,0,0,0.913,0.076
0.014,1,0.005,0.245,0.342,0.046,0.008,0.183
0.522,0.005,1,0.049,0,0,0.431,0.019
0.115,0.245,0.049,1,0.017,0.002,0.132,0.955
0,0.342,0,0.017,1,0.196,0,0.009
0,0.046,0,0.002,0.196,1,0,0
0.913,0.008,0.431,0.132,0,0,1,0.062
0.076,0.183,0.019,0.955,0.009,0,0.062,1
