0.675,17,0.509,0.152,18
4.121,18,0.001,0.905,19
-1.446,19,0.165,0.31,20
2.854,17,0.011,0.642,18
5.487,15,0,1.302,16
3.818,18,0.001,0.839,19
2.618,32,0.013,0.445,33
4.005,34,0,0.662,35
